,co2_mean,ch4_mean,sf6_mean,co2_mean_fit,ch4_mean_fit,sf6_mean_fit
425,388.17,1800.69,7.2,54.475914001464844,52.63047409057617,2.7031445503234863
426,386.74,1810.5,7.26,50.44601821899414,53.0251579284668,2.716808795928955
427,387.39,1826.33,7.29,52.108943939208984,52.248138427734375,2.7381763458251953
426,386.74,1810.5,7.26,54.47916030883789,52.633541107177734,2.703704357147217
427,387.39,1826.33,7.29,50.44904327392578,53.028507232666016,2.7173609733581543
428,388.74,1830.62,7.28,52.112308502197266,52.25154113769531,2.7386183738708496
427,387.39,1826.33,7.29,54.48244094848633,52.63661575317383,2.7044565677642822
428,388.74,1830.62,7.28,50.45198440551758,53.03181457519531,2.718057870864868
429,390.23,1821.1,7.27,52.11568069458008,52.25492477416992,2.739135503768921
428,388.74,1830.62,7.28,54.485565185546875,52.639503479003906,2.7056570053100586
429,390.23,1821.1,7.27,50.45457077026367,53.03474426269531,2.7190797328948975
430,391.74,1823.73,7.3,52.118812561035156,52.25796127319336,2.739793062210083
429,390.23,1821.1,7.27,54.48553466796875,52.63943862915039,2.705989360809326
430,391.74,1823.73,7.3,50.45439910888672,53.034610748291016,2.7193081378936768
431,392.32,1819.8,7.32,52.118736267089844,52.25783157348633,2.7399203777313232
430,391.74,1823.73,7.3,54.482444763183594,52.63654708862305,2.705291271209717
431,392.32,1819.8,7.32,50.45164489746094,53.03154754638672,2.718653440475464
432,392.82,1815.38,7.33,52.115570068359375,52.25468444824219,2.739469528198242
431,392.32,1819.8,7.32,54.482032775878906,52.63612747192383,2.705495595932007
432,392.82,1815.38,7.33,50.45113754272461,53.03101348876953,2.718811273574829
433,393.88,1815.97,7.37,52.11509323120117,52.25416946411133,2.7395410537719727
432,392.82,1815.38,7.33,54.480743408203125,52.634918212890625,2.7052011489868164
433,393.88,1815.97,7.37,50.45000457763672,53.02975082397461,2.7185487747192383
434,394.46,1811.63,7.41,52.113792419433594,52.25288009643555,2.7393693923950195
433,393.88,1815.97,7.37,54.4793586730957,52.63361358642578,2.7048659324645996
434,394.46,1811.63,7.41,50.44877243041992,53.02839279174805,2.718247413635254
435,393.99,1810.19,7.43,52.11239242553711,52.25148391723633,2.739170551300049
434,394.46,1811.63,7.41,54.47883987426758,52.63310623168945,2.704908847808838
435,393.99,1810.19,7.43,50.448246002197266,53.027767181396484,2.7183034420013428
436,392.54,1803.07,7.42,52.11181640625,52.25089645385742,2.739173412322998
435,393.99,1810.19,7.43,54.47751998901367,52.63187789916992,2.7045679092407227
436,392.54,1803.07,7.42,50.447078704833984,53.026405334472656,2.7180519104003906
437,390.15,1799.99,7.42,52.110469818115234,52.249568939208984,2.7389841079711914
436,392.54,1803.07,7.42,54.477561950683594,52.631919860839844,2.7044522762298584
437,390.15,1799.99,7.42,50.447166442871094,53.02649688720703,2.7179834842681885
438,388.78,1813.01,7.46,52.11052703857422,52.24964904785156,2.738956928253174
437,390.15,1799.99,7.42,54.47676467895508,52.631195068359375,2.7038912773132324
438,388.78,1813.01,7.46,50.44662094116211,53.025917053222656,2.717515468597412
439,389.33,1823.82,7.5,52.109806060791016,52.24897766113281,2.738713026046753
